288,536,0,-1,0
285,492,0,8,0
291,565,0,-6,0
303,523,0,-2,0
238,554,0,2,0
266,509,0,-3,0
269,582,0,4,0
335,487,0,2,0
307,611,0,2,0
257,464,0,-2,0
282,438,0,3,0
374,524,0,-9,0
288,402,0,4,0
252,577,0,-9,0
204,406,0,5,0
433,554,0,9,0
224,336,0,4,0
289,344,0,-2,0
456,505,0,2,0
463,589,0,-9,0
452,631,0,-7,0
413,586,0,4,0
406,612,0,-9,0
257,284,0,1,0
179,348,0,6,0
500,512,0,-2,0
200,254,0,2,0
365,382,0,4,0
244,239,0,-8,0
332,238,0,-6,0
136,377,0,10,0
111,374,0,-7,0
404,683,0,-1,0
72,412,0,2,0
71,442,0,-4,0
19,409,0,4,0
134,472,0,-2,0
72,534,0,8,0
82,541,0,9,0
367,295,0,-1,0
100,559,0,-7,0
443,290,0,-10,0
450,255,0,5,0
474,204,0,6,0
526,166,0,3,0
553,122,0,0,0
626,143,0,-5,0
632,68,0,-7,0
577,0,0,-9,0
340,179,0,3,0
649,180,0,9,0
522,36,0,0,1
65,305,0,7,0
516,596,0,-1,0
537,454,0,-6,0
0,243,0,-5,0
49,321,0,-5,0
255,431,0,3,0
508,593,0,9,0
513,625,0,4,0
