424,318,0,-5,0
380,382,0,4,0
454,350,0,-4,0
413,385,0,6,0
438,340,0,5,0
407,379,0,-9,0
484,357,0,-7,0
435,297,0,-6,0
453,273,0,10,0
515,307,0,-5,0
385,288,0,-3,0
514,375,0,0,0
474,420,0,2,0
400,446,0,6,0
329,254,0,0,1
394,535,0,5,0
334,465,0,-7,0
438,201,0,0,0
307,349,0,-5,0
265,419,0,-9,0
260,224,0,-10,0
424,162,0,5,0
256,300,0,10,0
318,512,0,8,0
455,147,0,-1,0
326,265,0,6,0
378,217,0,0,0
469,167,0,10,0
279,192,0,-1,0
439,75,0,-1,0
351,565,0,-8,0
334,140,0,9,0
207,360,0,-5,0
274,553,0,-4,0
416,561,0,7,0
307,565,0,-10,0
249,616,0,-9,0
431,570,0,-1,0
191,378,0,8,0
275,687,0,-7,0
309,737,0,8,0
271,761,0,-2,0
112,354,0,2,0
94,268,0,1,0
79,256,0,-8,0
80,178,0,-10,0
115,160,0,-3,0
173,113,0,-10,0
178,627,0,-5,0
190,214,0,5,0
0,294,0,9,0
179,45,0,-4,0
253,0,0,9,0
110,437,0,1,0
533,126,0,9,0
221,714,0,-6,0
328,13,0,3,0
350,204,0,-3,0
490,492,0,0,0
290,323,0,-8,0
