414,99,0,10,0
454,92,0,3,0
426,167,0,0,0
393,86,0,6,0
454,128,0,-10,0
414,146,0,4,0
374,147,0,-4,0
464,73,0,7,0
419,186,0,-10,0
416,194,0,2,0
359,198,0,2,0
378,189,0,4,0
487,189,0,6,0
341,275,0,-1,0
288,217,0,3,0
504,52,0,7,0
305,282,0,-5,0
300,351,0,5,0
356,363,0,2,0
233,232,0,-8,0
381,309,0,6,0
401,348,0,9,0
215,213,0,-3,0
293,335,0,2,0
149,207,0,-1,0
441,296,0,10,0
256,175,0,5,0
467,341,0,-1,0
183,292,0,5,0
447,0,0,8,0
502,305,0,10,0
392,436,0,10,0
104,257,0,-1,0
92,220,0,-3,0
533,372,0,5,0
84,149,0,5,0
55,255,0,2,0
32,181,0,4,0
42,116,0,4,0
597,408,0,-10,0
548,482,0,-3,0
563,564,0,4,0
539,490,0,6,0
630,333,0,-3,0
688,349,0,7,0
699,396,0,4,0
722,441,0,0,1
794,488,0,-2,0
841,477,0,-10,0
771,333,0,-9,0
0,269,0,-4,0
230,405,0,8,0
915,505,0,-3,0
548,206,0,-1,0
500,493,0,-5,0
485,286,0,-10,0
962,506,0,8,0
471,511,0,1,0
320,191,0,0,0
341,44,0,2,0
