325,580,0,3,0
306,556,0,-2,0
303,574,0,-6,0
259,591,0,2,0
315,635,0,1,0
291,548,0,10,0
301,495,0,-6,0
282,644,0,-5,0
216,560,0,-2,0
213,569,0,8,0
216,576,0,7,0
212,500,0,-9,0
188,423,0,-2,0
395,577,0,-9,0
184,484,0,6,0
251,403,0,-5,0
104,416,0,-9,0
339,456,0,-7,0
314,360,0,-4,0
397,503,0,-4,0
437,643,0,10,0
418,417,0,0,1
470,456,0,-5,0
480,487,0,-8,0
421,331,0,-1,0
291,318,0,10,0
115,525,0,9,0
209,282,0,10,0
384,317,0,-10,0
501,408,0,-3,0
190,248,0,-10,0
515,321,0,4,0
105,363,0,-8,0
210,318,0,7,0
61,289,0,10,0
306,262,0,-1,0
134,198,0,9,0
515,670,0,-10,0
531,535,0,1,0
356,232,0,-10,0
261,185,0,-7,0
27,274,0,-2,0
373,147,0,-6,0
432,207,0,8,0
360,78,0,-8,0
365,44,0,-9,0
411,0,0,9,0
385,695,0,-7,0
526,368,0,-10,0
397,313,0,8,0
34,441,0,-7,0
453,119,0,-4,0
0,375,0,1,0
272,67,0,8,0
205,93,0,-10,0
526,713,0,-8,0
551,427,0,2,0
145,630,0,7,0
501,497,0,-4,0
411,381,0,7,0
