408,518,0,0,1
394,439,0,-9,0
434,519,0,-6,0
407,452,0,5,0
438,436,0,4,0
392,514,0,8,0
331,488,0,1,0
323,472,0,7,0
319,488,0,2,0
453,439,0,1,0
316,439,0,-4,0
286,489,0,-5,0
294,548,0,-10,0
210,475,0,-1,0
173,525,0,-7,0
170,457,0,0,0
207,443,0,5,0
158,432,0,1,0
143,526,0,-4,0
185,606,0,-7,0
116,602,0,-4,0
142,646,0,4,0
55,633,0,-4,0
218,378,0,-9,0
102,698,0,-3,0
228,321,0,-9,0
220,340,0,1,0
185,291,0,8,0
164,207,0,-7,0
71,767,0,-10,0
225,153,0,10,0
248,132,0,-2,0
94,158,0,-8,0
331,152,0,-10,0
52,180,0,-4,0
388,99,0,8,0
398,63,0,4,0
442,150,0,-3,0
464,196,0,-2,0
537,203,0,-5,0
278,68,0,-1,0
64,825,0,-1,0
17,881,0,10,0
310,211,0,-5,0
323,0,0,9,0
548,273,0,10,0
515,296,0,-8,0
3,195,0,-7,0
182,737,0,4,0
121,358,0,7,0
108,874,0,3,0
520,360,0,-1,0
335,352,0,7,0
0,655,0,0,0
27,742,0,-9,0
39,328,0,-2,0
505,567,0,8,0
391,217,0,10,0
546,176,0,2,0
210,602,0,-8,0
