132,344,0,8,0
182,371,0,7,0
158,421,0,-10,0
106,354,0,-9,0
153,348,0,-9,0
127,300,0,-5,0
127,294,0,7,0
213,367,0,-4,0
151,437,0,-8,0
220,299,0,-3,0
71,381,0,-6,0
240,308,0,-4,0
217,283,0,10,0
287,279,0,-7,0
219,491,0,10,0
293,391,0,-10,0
295,454,0,9,0
286,446,0,9,0
304,267,0,-6,0
327,422,0,-2,0
268,533,0,-9,0
309,282,0,-9,0
349,463,0,6,0
378,407,0,4,0
406,334,0,8,0
464,292,0,-4,0
468,353,0,10,0
484,354,0,-3,0
213,223,0,-2,0
440,264,0,6,0
278,186,0,5,0
279,98,0,-4,0
320,102,0,0,1
342,87,0,8,0
363,134,0,5,0
450,149,0,-8,0
504,146,0,-3,0
522,429,0,6,0
421,490,0,6,0
552,191,0,-5,0
602,226,0,-5,0
667,275,0,0,0
607,123,0,-5,0
721,231,0,-7,0
787,193,0,7,0
787,152,0,-6,0
749,87,0,-3,0
785,57,0,8,0
795,4,0,0,0
458,67,0,-10,0
232,58,0,-10,0
81,221,0,3,0
233,0,0,-2,0
654,302,0,-5,0
26,216,0,3,0
0,418,0,6,0
189,166,0,-9,0
851,249,0,1,0
909,291,0,10,0
308,537,0,-4,0
