430,192,0,-1,0
403,245,0,5,0
466,225,0,0,0
406,246,0,2,0
346,221,0,-5,0
412,293,0,-3,0
376,246,0,-5,0
262,200,0,1,0
417,156,0,-6,0
477,112,0,10,0
437,312,0,8,0
468,81,0,5,0
448,26,0,-10,0
229,240,0,7,0
544,119,0,3,0
219,299,0,9,0
553,157,0,-3,0
279,120,0,0,1
179,377,0,-8,0
406,0,0,2,0
130,300,0,0,0
224,341,0,-7,0
162,202,0,10,0
612,198,0,10,0
556,260,0,7,0
600,307,0,-3,0
629,214,0,-5,0
88,194,0,7,0
27,130,0,8,0
708,198,0,4,0
640,378,0,-6,0
177,159,0,3,0
0,52,0,-3,0
295,275,0,-1,0
323,349,0,9,0
485,38,0,-2,0
459,167,0,-2,0
306,408,0,-2,0
548,268,0,3,0
369,92,0,6,0
