262,395,0,-1,0
261,374,0,-10,0
332,393,0,3,0
294,433,0,2,0
244,383,0,-5,0
305,420,0,7,0
343,360,0,-10,0
295,315,0,-9,0
188,390,0,10,0
199,443,0,-9,0
212,451,0,8,0
284,504,0,5,0
367,513,0,1,0
268,241,0,2,0
410,330,0,7,0
279,571,0,5,0
382,494,0,-5,0
399,584,0,-1,0
411,634,0,-6,0
298,555,0,3,0
321,593,0,3,0
299,605,0,9,0
282,650,0,-2,0
208,562,0,-6,0
225,182,0,7,0
181,145,0,-1,0
250,118,0,3,0
403,257,0,9,0
276,184,0,9,0
407,200,0,1,0
172,241,0,-10,0
421,416,0,-7,0
223,48,0,-7,0
145,563,0,-3,0
242,698,0,0,0
447,233,0,8,0
478,472,0,-1,0
233,771,0,4,0
289,799,0,-10,0
173,679,0,-4,0
466,671,0,-9,0
180,784,0,-2,0
511,728,0,4,0
445,124,0,6,0
286,774,0,1,0
374,812,0,3,0
158,10,0,7,0
515,413,0,-4,0
537,229,0,-1,0
402,760,0,-9,0
101,46,0,-4,0
540,635,0,8,0
495,737,0,-9,0
262,0,0,-2,0
170,791,0,1,0
120,134,0,0,1
577,186,0,-6,0
515,523,0,0,0
284,858,0,-2,0
246,869,0,2,0
580,286,0,-4,0
526,128,0,-2,0
215,948,0,2,0
269,326,0,-1,0
600,716,0,-5,0
73,208,0,9,0
276,955,0,-4,0
404,888,0,6,0
417,951,0,-5,0
143,349,0,0,0
295,192,0,-10,0
405,117,0,-4,0
123,476,0,-1,0
180,204,0,7,0
290,294,0,0,0
208,229,0,8,0
0,183,0,5,0
110,595,0,-8,0
266,280,0,-2,0
234,844,0,4,0
