591,310,0,1,0
578,396,0,7,0
590,358,0,-10,0
577,335,0,-4,0
557,355,0,-2,0
604,320,0,-9,0
569,376,0,2,0
533,289,0,-9,0
509,320,0,0,1
531,419,0,-7,0
526,415,0,8,0
521,420,0,-10,0
495,337,0,8,0
617,258,0,-9,0
448,389,0,4,0
386,377,0,3,0
690,215,0,3,0
302,366,0,-10,0
240,420,0,-8,0
224,454,0,5,0
327,404,0,0,0
308,418,0,-3,0
315,376,0,0,0
289,373,0,9,0
290,495,0,5,0
626,188,0,3,0
236,520,0,-5,0
252,295,0,-6,0
686,179,0,-6,0
766,207,0,3,0
673,127,0,-10,0
263,578,0,9,0
207,547,0,8,0
157,557,0,-10,0
611,121,0,-2,0
761,266,0,1,0
810,247,0,4,0
655,65,0,-10,0
561,137,0,-9,0
531,152,0,7,0
500,164,0,-6,0
808,308,0,1,0
479,212,0,5,0
434,140,0,-2,0
852,287,0,-4,0
785,163,0,-9,0
860,348,0,0,0
903,359,0,-5,0
761,355,0,-10,0
417,225,0,-9,0
150,632,0,8,0
125,631,0,8,0
121,642,0,1,0
44,648,0,-6,0
383,191,0,6,0
721,37,0,-6,0
792,78,0,7,0
751,59,0,3,0
727,0,0,8,0
402,94,0,-6,0
398,101,0,7,0
178,378,0,-5,0
875,247,0,6,0
236,235,0,5,0
209,169,0,-5,0
183,118,0,0,0
106,141,0,10,0
27,112,0,-2,0
914,196,0,9,0
338,275,0,-9,0
538,52,0,-8,0
447,473,0,-9,0
0,36,0,-8,0
436,12,0,1,0
963,213,0,2,0
552,507,0,-1,0
304,518,0,7,0
868,149,0,10,0
278,461,0,-7,0
192,366,0,3,0
