760,371,0,7,0
678,355,0,8,0
677,365,0,9,0
720,424,0,9,0
709,420,0,10,0
711,421,0,-5,0
687,366,0,9,0
646,441,0,7,0
644,373,0,6,0
743,320,0,0,1
683,292,0,-2,0
761,321,0,7,0
750,288,0,8,0
601,383,0,3,0
768,252,0,-10,0
804,301,0,4,0
832,277,0,-10,0
828,285,0,-3,0
584,309,0,-5,0
819,188,0,-4,0
659,261,0,-7,0
589,243,0,1,0
542,284,0,5,0
545,205,0,2,0
598,188,0,-4,0
511,331,0,4,0
524,175,0,-3,0
473,166,0,-6,0
650,195,0,-8,0
469,321,0,-1,0
502,112,0,-3,0
432,157,0,-5,0
431,86,0,-4,0
411,201,0,-6,0
397,198,0,-4,0
429,286,0,4,0
504,53,0,4,0
338,177,0,-2,0
519,53,0,-10,0
412,352,0,7,0
485,409,0,-1,0
463,423,0,9,0
343,310,0,-5,0
386,407,0,-5,0
566,17,0,-9,0
388,80,0,7,0
332,261,0,10,0
313,276,0,8,0
350,54,0,-6,0
508,482,0,0,0
461,496,0,-1,0
282,189,0,7,0
214,230,0,3,0
187,248,0,1,0
144,182,0,9,0
113,251,0,-3,0
49,290,0,-9,0
47,374,0,1,0
0,386,0,0,0
14,434,0,3,0
287,146,0,-6,0
385,440,0,10,0
656,124,0,9,0
895,312,0,-5,0
908,236,0,-4,0
704,510,0,5,0
533,317,0,-7,0
449,255,0,-1,0
30,234,0,3,0
793,472,0,10,0
609,505,0,2,0
854,426,0,-1,0
775,565,0,-9,0
173,331,0,-1,0
442,0,0,-1,0
738,110,0,-1,0
684,582,0,5,0
233,388,0,-1,0
452,254,0,9,0
132,344,0,-2,0
